"chr","start","end","pfc_ul","pfc_dl","mouse_layer5","mouse_layer6","region_name"
"chr4","117014091","117014979",1,0,0,0,"upper"
"chr4","118158942","118159533",1,0,0,0,"upper"
"chr4","123304046","123305136",1,0,0,0,"upper"
"chr4","123418265","123418908",1,0,0,0,"upper"
"chr4","123976127","123977150",1,0,0,0,"upper"
"chr4","124499239","124500163",1,0,0,0,"upper"
"chr4","129455225","129455907",1,0,0,0,"upper"
"chr4","130110696","130111215",1,0,0,0,"upper"
"chr4","136454323","136454843",1,0,0,0,"upper"
"chr4","138186183","138186717",1,0,0,0,"upper"
"chr4","139047817","139048362",1,0,0,0,"upper"
"chr4","139592661","139593715",1,0,0,0,"upper"
"chr4","139746449","139747119",1,0,0,0,"upper"
"chr4","139896090","139896789",1,0,0,0,"upper"
"chr4","140237371","140238718",1,0,0,0,"upper"
"chr4","146368022","146368625",1,0,0,0,"upper"
"chr4","146654672","146655678",1,0,0,0,"upper"
"chr4","150583237","150583599",1,0,0,0,"upper"
"chr4","150583632","150584163",1,0,0,0,"upper"
"chr4","153018492","153019074",1,0,0,0,"upper"
"chr4","153189529","153190402",1,0,0,0,"upper"
"chr4","153258055","153258416",1,0,0,0,"upper"
"chr4","153258755","153259080",1,0,0,0,"upper"
"chr4","153259666","153259993",1,0,0,0,"upper"
"chr4","153790870","153791545",1,0,0,0,"upper"
"chr4","153792347","153792841",1,0,0,0,"upper"
"chr4","153929418","153930098",1,0,0,0,"upper"
"chr4","155571144","155571786",1,0,0,0,"upper"
"chr4","159685330","159685757",1,0,0,0,"upper"
"chr4","160160211","160160847",1,0,0,0,"upper"
"chr4","160235262","160235664",1,0,0,0,"upper"
"chr4","162364205","162365031",1,0,0,0,"upper"
"chr4","163565337","163565543",1,0,0,0,"upper"
"chr4","165439283","165439868",1,0,0,0,"upper"
"chr4","169088863","169089556",1,0,0,0,"upper"
"chr4","175614521","175615601",1,0,0,0,"upper"
"chr4","175671288","175672154",1,0,0,0,"upper"
"chr4","175776155","175776666",1,0,0,0,"upper"
"chr4","176451405","176451971",1,0,0,0,"upper"
"chr4","178470772","178471704",1,0,0,0,"upper"
"chr4","181507252","181508417",1,0,0,0,"upper"
"chr4","181756444","181757064",1,0,0,0,"upper"
"chr4","182776754","182777202",1,0,0,0,"upper"
"chr4","185011330","185011753",1,0,0,0,"upper"
"chr4","185305799","185306628",1,0,0,0,"upper"
"chr4","185819545","185820932",1,0,0,0,"upper"
"chr4","186029614","186030978",1,0,0,0,"upper"
"chr4","186485202","186486812",1,0,0,0,"upper"
"chr4","188282278","188283392",1,0,0,0,"upper"
"chr4","189502850","189503658",1,0,0,0,"upper"
"chr5","46458","46861",1,0,0,0,"upper"
"chr5","53297","54189",1,0,0,0,"upper"
"chr5","603290","603814",1,0,0,0,"upper"
"chr5","1653968","1654232",1,0,0,0,"upper"
"chr5","2536718","2537910",1,0,0,0,"upper"
"chr5","3475705","3476051",1,0,0,0,"upper"
"chr5","3602709","3603203",1,0,0,0,"upper"
"chr5","3933512","3934353",1,0,0,0,"upper"
"chr5","4230335","4231525",1,0,0,0,"upper"
"chr5","5271076","5272317",1,0,0,0,"upper"
"chr5","5953433","5954533",1,0,0,0,"upper"
"chr5","6084190","6085177",1,0,0,0,"upper"
"chr5","6159441","6160725",1,0,0,0,"upper"
"chr5","9450976","9451644",1,0,0,0,"upper"
"chr5","10550655","10550940",1,0,0,0,"upper"
"chr5","11104311","11105205",1,0,0,0,"upper"
"chr5","11797079","11797639",1,0,0,0,"upper"
"chr5","14035764","14036467",1,0,0,0,"upper"
"chr5","14357228","14358326",1,0,0,0,"upper"
"chr5","16721607","16722439",1,0,0,0,"upper"
"chr5","18114088","18114927",1,0,0,0,"upper"
"chr5","22528837","22529452",1,0,0,0,"upper"
"chr5","24623616","24624258",1,0,0,0,"upper"
"chr5","25242127","25242838",1,0,0,0,"upper"
"chr5","27832715","27833469",1,0,0,0,"upper"
"chr5","29367509","29367780",1,0,0,0,"upper"
"chr5","35308316","35309119",1,0,0,0,"upper"
"chr5","38725176","38725922",1,0,0,0,"upper"
"chr5","43298352","43298865",1,0,0,0,"upper"
"chr5","45060638","45061298",1,0,0,0,"upper"
"chr5","45288758","45289103",1,0,0,0,"upper"
"chr5","50843044","50843851",1,0,0,0,"upper"
"chr5","51399105","51399744",1,0,0,0,"upper"
"chr5","55223142","55223651",1,0,0,0,"upper"
"chr5","58370375","58371452",1,0,0,0,"upper"
"chr5","59832945","59833406",1,0,0,0,"upper"
"chr5","61631347","61632350",1,0,0,0,"upper"
"chr5","62043363","62044184",1,0,0,0,"upper"
"chr5","63820564","63821255",1,0,0,0,"upper"
"chr5","64213005","64214106",1,0,0,0,"upper"
"chr5","72182985","72183743",1,0,0,0,"upper"
"chr5","72338760","72339165",1,0,0,0,"upper"
"chr5","74431866","74432775",1,0,0,0,"upper"
"chr5","76038156","76038573",1,0,0,0,"upper"
"chr5","77180158","77181258",1,0,0,0,"upper"
"chr5","77638658","77639108",1,0,0,0,"upper"
"chr5","79025059","79025575",1,0,0,0,"upper"
"chr5","81121604","81122738",1,0,0,0,"upper"
"chr5","82031235","82032258",1,0,0,0,"upper"
"chr5","86968164","86968796",1,0,0,0,"upper"
"chr5","87670146","87670439",1,0,0,0,"upper"
"chr5","87949738","87951098",1,0,0,0,"upper"
"chr5","88388848","88389547",1,0,0,0,"upper"
"chr5","88399577","88400009",1,0,0,0,"upper"
"chr5","88483979","88484876",1,0,0,0,"upper"
"chr5","88551572","88552217",1,0,0,0,"upper"
"chr5","88656130","88656854",1,0,0,0,"upper"
"chr5","88671526","88671757",1,0,0,0,"upper"
"chr5","93599340","93599777",1,0,0,0,"upper"
"chr5","93601466","93602117",1,0,0,0,"upper"
"chr5","93611746","93612807",1,0,0,0,"upper"
"chr5","95895756","95896002",1,0,0,0,"upper"
"chr5","95940746","95941192",1,0,0,0,"upper"
"chr5","98513377","98513770",1,0,0,0,"upper"
"chr5","100643415","100643824",1,0,0,0,"upper"
"chr5","107558927","107559352",1,0,0,0,"upper"
"chr5","107805868","107806850",1,0,0,0,"upper"
"chr5","115636686","115637368",1,0,0,0,"upper"
"chr5","116306865","116307142",1,0,0,0,"upper"
"chr5","116565146","116565527",1,0,0,0,"upper"
"chr5","116777931","116779072",1,0,0,0,"upper"
"chr5","116938520","116938988",1,0,0,0,"upper"
"chr5","117095407","117096355",1,0,0,0,"upper"
"chr5","117262066","117263265",1,0,0,0,"upper"
"chr5","123285405","123286129",1,0,0,0,"upper"
"chr5","123875754","123876630",1,0,0,0,"upper"
"chr5","124025499","124025763",1,0,0,0,"upper"
"chr5","124263764","124264598",1,0,0,0,"upper"
"chr5","124310638","124311106",1,0,0,0,"upper"
"chr5","124742152","124742502",1,0,0,0,"upper"
"chr5","124773244","124774387",1,0,0,0,"upper"
"chr5","124806289","124807679",1,0,0,0,"upper"
"chr5","124980163","124981173",1,0,0,0,"upper"
"chr5","125005173","125005895",1,0,0,0,"upper"
"chr5","126285063","126285295",1,0,0,0,"upper"
"chr5","127096213","127096862",1,0,0,0,"upper"
"chr5","127844083","127845124",1,0,0,0,"upper"
"chr5","130078673","130079178",1,0,0,0,"upper"
"chr5","133397395","133397673",1,0,0,0,"upper"
"chr5","135487960","135488194",1,0,0,0,"upper"
"chr5","135603119","135603852",1,0,0,0,"upper"
"chr5","139755928","139756423",1,0,0,0,"upper"
"chr5","140322901","140323644",1,0,0,0,"upper"
"chr5","141001286","141002653",1,0,0,0,"upper"
"chr5","141182223","141182701",1,0,0,0,"upper"
"chr5","141508567","141509362",1,0,0,0,"upper"
"chr5","141825139","141825735",1,0,0,0,"upper"
"chr5","146699224","146700563",1,0,0,0,"upper"
"chr5","147522226","147523081",1,0,0,0,"upper"
"chr5","147578325","147578751",1,0,0,0,"upper"
"chr5","147731624","147732849",1,0,0,0,"upper"
"chr5","150345484","150346281",1,0,0,0,"upper"
"chr5","152218718","152219065",1,0,0,0,"upper"
"chr5","153429785","153430528",1,0,0,0,"upper"
"chr5","156800633","156801421",1,0,0,0,"upper"
"chr5","158843114","158843697",1,0,0,0,"upper"
"chr5","160278278","160279243",1,0,0,0,"upper"
"chr5","160619333","160619884",1,0,0,0,"upper"
"chr5","160747952","160748828",1,0,0,0,"upper"
"chr5","162202364","162202904",1,0,0,0,"upper"
"chr5","164498248","164499068",1,0,0,0,"upper"
"chr5","164962075","164963064",1,0,0,0,"upper"
"chr5","165086159","165087428",1,0,0,0,"upper"
"chr5","165258104","165258903",1,0,0,0,"upper"
"chr5","165774964","165775589",1,0,0,0,"upper"
"chr5","166257506","166258199",1,0,0,0,"upper"
"chr5","166699018","166699988",1,0,0,0,"upper"
"chr5","168147761","168148653",1,0,0,0,"upper"
"chr5","168165023","168165924",1,0,0,0,"upper"
"chr5","168275837","168276674",1,0,0,0,"upper"
"chr5","170195684","170196668",1,0,0,0,"upper"
"chr5","170513828","170514375",1,0,0,0,"upper"
"chr5","170769080","170769863",1,0,0,0,"upper"
"chr5","171311111","171311800",1,0,0,0,"upper"
"chr5","171644316","171644899",1,0,0,0,"upper"
"chr5","172939403","172940574",1,0,0,0,"upper"
"chr5","174204459","174205397",1,0,0,0,"upper"
"chr5","174283055","174284221",1,0,0,0,"upper"
"chr5","175823687","175824115",1,0,0,0,"upper"
"chr5","176784416","176785247",1,0,0,0,"upper"
"chr5","178068228","178068789",1,0,0,0,"upper"
"chr5","178382674","178383236",1,0,0,0,"upper"
"chr5","178576672","178577343",1,0,0,0,"upper"
"chr5","179318074","179318633",1,0,0,0,"upper"
"chr5","179474859","179475679",1,0,0,0,"upper"
"chr6","1497249","1498126",1,0,0,0,"upper"
"chr6","3294900","3296356",1,0,0,0,"upper"
"chr6","3328840","3329159",1,0,0,0,"upper"
"chr6","5999392","5999772",1,0,0,0,"upper"
"chr6","11026260","11027051",1,0,0,0,"upper"
"chr6","11035319","11036149",1,0,0,0,"upper"
"chr6","11036241","11036854",1,0,0,0,"upper"
"chr6","11687659","11688599",1,0,0,0,"upper"
"chr6","13866320","13866838",1,0,0,0,"upper"
"chr6","14273177","14273688",1,0,0,0,"upper"
"chr6","14750194","14750598",1,0,0,0,"upper"
"chr6","15384642","15385454",1,0,0,0,"upper"
"chr6","18022469","18023344",1,0,0,0,"upper"
"chr6","19934930","19935479",1,0,0,0,"upper"
"chr6","21185815","21186564",1,0,0,0,"upper"
"chr6","21309767","21310362",1,0,0,0,"upper"
"chr6","21740804","21741880",1,0,0,0,"upper"
"chr6","21844155","21844604",1,0,0,0,"upper"
"chr6","21885294","21886099",1,0,0,0,"upper"
"chr6","21908163","21908809",1,0,0,0,"upper"
"chr6","23027101","23027721",1,0,0,0,"upper"
"chr6","24052524","24053812",1,0,0,0,"upper"
"chr6","25713529","25714417",1,0,0,0,"upper"
"chr6","27761934","27762955",1,0,0,0,"upper"
"chr6","28543656","28544372",1,0,0,0,"upper"
"chr6","30837645","30838100",1,0,0,0,"upper"
"chr6","33809652","33810056",1,0,0,0,"upper"
"chr6","34082928","34083671",1,0,0,0,"upper"
"chr6","36327548","36328298",1,0,0,0,"upper"
"chr6","36788659","36789303",1,0,0,0,"upper"
"chr6","36793629","36794829",1,0,0,0,"upper"
"chr6","37451322","37451956",1,0,0,0,"upper"
"chr6","37535743","37537121",1,0,0,0,"upper"
"chr6","37537565","37538005",1,0,0,0,"upper"
"chr6","40331468","40332109",1,0,0,0,"upper"
"chr6","40477554","40478187",1,0,0,0,"upper"
"chr6","40754319","40754791",1,0,0,0,"upper"
"chr6","41374183","41374829",1,0,0,0,"upper"
"chr6","41417334","41418349",1,0,0,0,"upper"
"chr6","41677065","41678006",1,0,0,0,"upper"
"chr6","44529085","44529804",1,0,0,0,"upper"
"chr6","45853691","45855072",1,0,0,0,"upper"
"chr6","47922335","47923034",1,0,0,0,"upper"
"chr6","50707532","50708265",1,0,0,0,"upper"
"chr6","50819673","50819925",1,0,0,0,"upper"
"chr6","52136582","52137426",1,0,0,0,"upper"
"chr6","60779166","60780039",1,0,0,0,"upper"
"chr6","57821123","57821580",1,0,0,0,"upper"
"chr6","67402232","67402972",1,0,0,0,"upper"
"chr6","68559606","68560548",1,0,0,0,"upper"
"chr6","75084722","75085483",1,0,0,0,"upper"
"chr6","78117767","78118409",1,0,0,0,"upper"
"chr6","82270862","82271919",1,0,0,0,"upper"
"chr6","82493439","82494047",1,0,0,0,"upper"
"chr6","82612130","82613020",1,0,0,0,"upper"
"chr6","88378100","88378940",1,0,0,0,"upper"
"chr6","88472545","88473477",1,0,0,0,"upper"
"chr6","88626438","88627006",1,0,0,0,"upper"
"chr6","89501156","89501655",1,0,0,0,"upper"
"chr6","89977786","89978668",1,0,0,0,"upper"
"chr6","91135205","91135825",1,0,0,0,"upper"
"chr6","91653708","91655103",1,0,0,0,"upper"
"chr6","94478050","94479272",1,0,0,0,"upper"
"chr6","97524689","97525362",1,0,0,0,"upper"
"chr6","97656070","97657151",1,0,0,0,"upper"
"chr6","97819554","97820337",1,0,0,0,"upper"
"chr6","99348341","99348652",1,0,0,0,"upper"
"chr6","99409394","99410007",1,0,0,0,"upper"
"chr6","100001806","100002380",1,0,0,0,"upper"
"chr6","100281244","100282125",1,0,0,0,"upper"
"chr6","100447077","100448333",1,0,0,0,"upper"
"chr6","101402629","101403106",1,0,0,0,"upper"
"chr6","104606314","104606846",1,0,0,0,"upper"
"chr6","107101647","107102808",1,0,0,0,"upper"
"chr6","107554868","107555903",1,0,0,0,"upper"
"chr6","108160019","108160417",1,0,0,0,"upper"
"chr6","108163616","108164009",1,0,0,0,"upper"
"chr6","108180242","108180977",1,0,0,0,"upper"
"chr6","111685425","111687286",1,0,0,0,"upper"
"chr6","117919372","117920834",1,0,0,0,"upper"
"chr6","117933300","117934327",1,0,0,0,"upper"
"chr6","117951621","117952300",1,0,0,0,"upper"
"chr6","122825108","122825730",1,0,0,0,"upper"
"chr6","124524457","124525195",1,0,0,0,"upper"
"chr6","125611607","125612678",1,0,0,0,"upper"
"chr6","126107060","126107715",1,0,0,0,"upper"
"chr6","130837776","130838238",1,0,0,0,"upper"
"chr6","133916613","133917200",1,0,0,0,"upper"
"chr6","137550241","137551051",1,0,0,0,"upper"
"chr6","138040824","138041312",1,0,0,0,"upper"
"chr6","138484845","138485626",1,0,0,0,"upper"
"chr6","138526917","138527256",1,0,0,0,"upper"
"chr6","138653408","138654208",1,0,0,0,"upper"
"chr6","138971555","138972000",1,0,0,0,"upper"
"chr6","139917916","139918852",1,0,0,0,"upper"
"chr6","139938918","139939528",1,0,0,0,"upper"
"chr6","145138734","145140077",1,0,0,0,"upper"
"chr6","145391225","145391934",1,0,0,0,"upper"
"chr6","145650793","145651812",1,0,0,0,"upper"
"chr6","149989940","149991317",1,0,0,0,"upper"
"chr6","150286399","150287227",1,0,0,0,"upper"
"chr6","156175880","156176521",1,0,0,0,"upper"
"chr6","157171735","157173163",1,0,0,0,"upper"
"chr6","158066041","158066613",1,0,0,0,"upper"
"chr6","159233701","159234131",1,0,0,0,"upper"
"chr6","160162374","160162801",1,0,0,0,"upper"
"chr6","160959824","160961322",1,0,0,0,"upper"
"chr6","161443696","161444839",1,0,0,0,"upper"
"chr6","161829137","161829549",1,0,0,0,"upper"
"chr6","162854865","162855243",1,0,0,0,"upper"
"chr6","163543260","163543916",1,0,0,0,"upper"
"chr6","163725331","163726210",1,0,0,0,"upper"
"chr6","164069115","164070026",1,0,0,0,"upper"
"chr6","164150880","164152048",1,0,0,0,"upper"
"chr6","164693876","164694877",1,0,0,0,"upper"
"chr6","164749013","164749730",1,0,0,0,"upper"
"chr6","164756101","164756509",1,0,0,0,"upper"
"chr6","166276819","166277432",1,0,0,0,"upper"
"chr6","166937804","166938230",1,0,0,0,"upper"
"chr6","167237935","167238363",1,0,0,0,"upper"
"chr6","167441730","167442729",1,0,0,0,"upper"
"chr6","167495815","167496497",1,0,0,0,"upper"
"chr6","167677101","167677604",1,0,0,0,"upper"
"chr6","167787997","167788933",1,0,0,0,"upper"
"chr6","168683286","168684285",1,0,0,0,"upper"
"chr6","170080595","170081542",1,0,0,0,"upper"
"chr6","170297194","170297489",1,0,0,0,"upper"
"chr7","765325","765827",1,0,0,0,"upper"
"chr7","1422474","1423451",1,0,0,0,"upper"
"chr7","1669743","1670360",1,0,0,0,"upper"
"chr7","1704880","1705668",1,0,0,0,"upper"
"chr7","2069255","2070022",1,0,0,0,"upper"
"chr7","2465764","2466350",1,0,0,0,"upper"
"chr7","2948415","2949447",1,0,0,0,"upper"
"chr7","3754531","3755510",1,0,0,0,"upper"
"chr7","4134913","4135668",1,0,0,0,"upper"
"chr7","4607194","4607747",1,0,0,0,"upper"
"chr7","4650246","4651580",1,0,0,0,"upper"
"chr7","4706809","4707791",1,0,0,0,"upper"
"chr7","4718084","4718452",1,0,0,0,"upper"
"chr7","5327291","5328062",1,0,0,0,"upper"
"chr7","5448715","5448941",1,0,0,0,"upper"
"chr7","5703173","5703789",1,0,0,0,"upper"
"chr7","6420695","6421133",1,0,0,0,"upper"
"chr7","8379246","8379811",1,0,0,0,"upper"
"chr7","9937753","9938556",1,0,0,0,"upper"
"chr7","11228315","11229099",1,0,0,0,"upper"
"chr7","12436958","12437753",1,0,0,0,"upper"
"chr7","12456112","12456878",1,0,0,0,"upper"
"chr7","14503675","14504674",1,0,0,0,"upper"
"chr7","18344497","18345033",1,0,0,0,"upper"
"chr7","18580489","18581643",1,0,0,0,"upper"
"chr7","20307115","20307660",1,0,0,0,"upper"
"chr7","20831276","20831968",1,0,0,0,"upper"
"chr7","21251081","21251745",1,0,0,0,"upper"
"chr7","27940339","27940738",1,0,0,0,"upper"
"chr7","28658347","28658890",1,0,0,0,"upper"
"chr7","29156914","29157512",1,0,0,0,"upper"
"chr7","29306274","29307083",1,0,0,0,"upper"
"chr7","29420068","29420368",1,0,0,0,"upper"
"chr7","30206366","30207023",1,0,0,0,"upper"
"chr7","31042903","31043597",1,0,0,0,"upper"
"chr7","35261560","35261844",1,0,0,0,"upper"
"chr7","35908272","35909435",1,0,0,0,"upper"
"chr7","36615936","36616629",1,0,0,0,"upper"
"chr7","39073398","39073869",1,0,0,0,"upper"
"chr7","42091257","42092250",1,0,0,0,"upper"
"chr7","43669318","43669731",1,0,0,0,"upper"
"chr7","44275833","44276727",1,0,0,0,"upper"
"chr7","47327617","47328660",1,0,0,0,"upper"
"chr7","47534694","47535168",1,0,0,0,"upper"
"chr7","51664952","51665957",1,0,0,0,"upper"
"chr7","55469168","55470052",1,0,0,0,"upper"
"chr7","67916483","67917330",1,0,0,0,"upper"
"chr7","68014132","68014842",1,0,0,0,"upper"
"chr7","69047125","69047680",1,0,0,0,"upper"
"chr7","70372739","70373302",1,0,0,0,"upper"
"chr7","70680800","70681395",1,0,0,0,"upper"
"chr7","71096425","71096968",1,0,0,0,"upper"
"chr7","71348727","71349742",1,0,0,0,"upper"
"chr7","71652059","71653131",1,0,0,0,"upper"
"chr7","71706228","71706967",1,0,0,0,"upper"
"chr7","72262810","72263340",1,0,0,0,"upper"
"chr7","72335499","72335863",1,0,0,0,"upper"
"chr7","73423805","73424523",1,0,0,0,"upper"
"chr7","73428944","73429652",1,0,0,0,"upper"
"chr7","73447394","73447696",1,0,0,0,"upper"
"chr7","74371211","74372238",1,0,0,0,"upper"
"chr7","76869638","76870334",1,0,0,0,"upper"
"chr7","78733884","78734536",1,0,0,0,"upper"
"chr7","80127592","80128289",1,0,0,0,"upper"
"chr7","80302956","80303891",1,0,0,0,"upper"
"chr7","85600008","85600922",1,0,0,0,"upper"
"chr7","88200662","88201657",1,0,0,0,"upper"
"chr7","90223963","90224747",1,0,0,0,"upper"
"chr7","90952036","90952984",1,0,0,0,"upper"
"chr7","91692891","91693144",1,0,0,0,"upper"
"chr7","96546839","96547905",1,0,0,0,"upper"
"chr7","96993047","96993493",1,0,0,0,"upper"
"chr7","97916574","97916924",1,0,0,0,"upper"
"chr7","98050997","98051668",1,0,0,0,"upper"
"chr7","98686898","98687958",1,0,0,0,"upper"
"chr7","101764057","101764786",1,0,0,0,"upper"
"chr7","102111088","102111972",1,0,0,0,"upper"
"chr7","102119002","102119895",1,0,0,0,"upper"
"chr7","102205658","102206580",1,0,0,0,"upper"
"chr7","102441618","102442168",1,0,0,0,"upper"
"chr7","106030875","106031952",1,0,0,0,"upper"
"chr7","108290320","108291454",1,0,0,0,"upper"
"chr7","108306941","108308018",1,0,0,0,"upper"
"chr7","108448698","108449686",1,0,0,0,"upper"
"chr7","110105200","110105962",1,0,0,0,"upper"
"chr7","110718260","110718775",1,0,0,0,"upper"
"chr7","112147772","112148438",1,0,0,0,"upper"
"chr7","117068553","117069173",1,0,0,0,"upper"
"chr7","120873364","120874091",1,0,0,0,"upper"
"chr7","122316400","122317535",1,0,0,0,"upper"
"chr7","122397454","122397945",1,0,0,0,"upper"
"chr7","125193145","125193793",1,0,0,0,"upper"
"chr7","126578235","126578768",1,0,0,0,"upper"
"chr7","127189826","127190334",1,0,0,0,"upper"
"chr7","128014794","128015265",1,0,0,0,"upper"
"chr7","128266751","128267810",1,0,0,0,"upper"
"chr7","129643155","129644120",1,0,0,0,"upper"
"chr7","130297370","130298322",1,0,0,0,"upper"
"chr7","131737513","131738413",1,0,0,0,"upper"
"chr7","132749964","132750527",1,0,0,0,"upper"
"chr7","134371579","134371880",1,0,0,0,"upper"
"chr7","135425055","135425382",1,0,0,0,"upper"
"chr7","137754187","137755035",1,0,0,0,"upper"
"chr7","138226753","138227505",1,0,0,0,"upper"
"chr7","140562493","140563609",1,0,0,0,"upper"
"chr7","144475110","144475894",1,0,0,0,"upper"
"chr7","146791506","146792426",1,0,0,0,"upper"
"chr7","148384963","148385620",1,0,0,0,"upper"
"chr7","148622851","148624095",1,0,0,0,"upper"
"chr7","150876793","150877881",1,0,0,0,"upper"
"chr7","154744249","154745207",1,0,0,0,"upper"
"chr7","155449779","155449942",1,0,0,0,"upper"
"chr7","155715030","155715534",1,0,0,0,"upper"
"chr7","157158098","157159082",1,0,0,0,"upper"
"chr7","157615485","157615930",1,0,0,0,"upper"
"chr7","157683606","157684950",1,0,0,0,"upper"
"chr7","157689670","157690262",1,0,0,0,"upper"
"chr7","157691726","157692447",1,0,0,0,"upper"
"chr7","157879212","157880339",1,0,0,0,"upper"
"chr7","158060954","158061660",1,0,0,0,"upper"
"chr7","158097282","158098138",1,0,0,0,"upper"
"chr7","158098192","158098342",1,0,0,0,"upper"
"chr7","158239171","158240119",1,0,0,0,"upper"
"chr7","158317310","158318483",1,0,0,0,"upper"
"chr7","158325688","158326583",1,0,0,0,"upper"
"chr7","158996972","158997797",1,0,0,0,"upper"
"chr8","893784","894100",1,0,0,0,"upper"
"chr8","1408890","1409489",1,0,0,0,"upper"
"chr8","1416932","1417389",1,0,0,0,"upper"
"chr8","1428326","1429235",1,0,0,0,"upper"
"chr8","1456682","1457144",1,0,0,0,"upper"
"chr8","1478870","1479595",1,0,0,0,"upper"
"chr8","1917314","1917896",1,0,0,0,"upper"
"chr8","2885694","2886275",1,0,0,0,"upper"
"chr8","3428152","3428818",1,0,0,0,"upper"
"chr8","4079059","4079908",1,0,0,0,"upper"
"chr8","4662238","4662926",1,0,0,0,"upper"
"chr8","4915365","4916375",1,0,0,0,"upper"
"chr8","4991963","4992470",1,0,0,0,"upper"
"chr8","5165877","5166539",1,0,0,0,"upper"
"chr8","9896443","9897364",1,0,0,0,"upper"
"chr8","10764622","10765333",1,0,0,0,"upper"
"chr8","11642181","11643151",1,0,0,0,"upper"
"chr8","12972956","12973196",1,0,0,0,"upper"
"chr8","16477354","16477911",1,0,0,0,"upper"
"chr8","17085989","17086550",1,0,0,0,"upper"
"chr8","19095691","19096641",1,0,0,0,"upper"
"chr8","20280035","20281013",1,0,0,0,"upper"
"chr8","20312575","20313392",1,0,0,0,"upper"
"chr8","20326630","20327224",1,0,0,0,"upper"
"chr8","21786940","21787178",1,0,0,0,"upper"
"chr8","22864512","22864799",1,0,0,0,"upper"
"chr8","25631022","25631896",1,0,0,0,"upper"
"chr8","26467326","26467655",1,0,0,0,"upper"
"chr8","27317443","27317836",1,0,0,0,"upper"
"chr8","28190049","28190763",1,0,0,0,"upper"
"chr8","28308090","28309093",1,0,0,0,"upper"
"chr8","28320066","28320459",1,0,0,0,"upper"
"chr8","29800046","29800771",1,0,0,0,"upper"
"chr8","29804247","29804861",1,0,0,0,"upper"
"chr8","29848157","29848615",1,0,0,0,"upper"
"chr8","29990460","29991333",1,0,0,0,"upper"
"chr8","32138003","32138721",1,0,0,0,"upper"
"chr8","32857838","32858399",1,0,0,0,"upper"
"chr8","40546514","40547524",1,0,0,0,"upper"
"chr8","41879335","41879815",1,0,0,0,"upper"
"chr8","42571711","42572382",1,0,0,0,"upper"
"chr8","49913780","49914035",1,0,0,0,"upper"
"chr8","50140607","50141240",1,0,0,0,"upper"
"chr8","50616458","50617561",1,0,0,0,"upper"
"chr8","50642997","50644003",1,0,0,0,"upper"
"chr8","52215730","52216463",1,0,0,0,"upper"
"chr8","53904830","53905781",1,0,0,0,"upper"
"chr8","54458784","54459429",1,0,0,0,"upper"
"chr8","55003965","55004499",1,0,0,0,"upper"
"chr8","55313338","55313825",1,0,0,0,"upper"
"chr8","55409767","55410364",1,0,0,0,"upper"
"chr8","57104514","57105257",1,0,0,0,"upper"
"chr8","58220968","58221618",1,0,0,0,"upper"
"chr8","60835612","60836531",1,0,0,0,"upper"
"chr8","61401677","61402034",1,0,0,0,"upper"
"chr8","62796354","62796795",1,0,0,0,"upper"
"chr8","63605300","63606128",1,0,0,0,"upper"
"chr8","63606534","63607024",1,0,0,0,"upper"
"chr8","64745533","64746061",1,0,0,0,"upper"
"chr8","66064288","66064501",1,0,0,0,"upper"
"chr8","68918062","68918839",1,0,0,0,"upper"
"chr8","69620361","69621363",1,0,0,0,"upper"
"chr8","70034405","70035755",1,0,0,0,"upper"
"chr8","70805031","70805745",1,0,0,0,"upper"
"chr8","71557788","71558149",1,0,0,0,"upper"
"chr8","71715859","71716867",1,0,0,0,"upper"
"chr8","74949357","74950078",1,0,0,0,"upper"
"chr8","77120155","77120701",1,0,0,0,"upper"
"chr8","80913118","80914191",1,0,0,0,"upper"
"chr8","81346642","81347234",1,0,0,0,"upper"
"chr8","84428897","84429448",1,0,0,0,"upper"
"chr8","84470542","84471158",1,0,0,0,"upper"
"chr8","85397365","85398223",1,0,0,0,"upper"
"chr8","92068209","92068658",1,0,0,0,"upper"
"chr8","95174402","95174926",1,0,0,0,"upper"
"chr8","95227459","95227968",1,0,0,0,"upper"
"chr8","95382007","95382633",1,0,0,0,"upper"
"chr8","97560013","97560820",1,0,0,0,"upper"
"chr8","100667444","100668016",1,0,0,0,"upper"
"chr8","101231731","101232446",1,0,0,0,"upper"
"chr8","101240912","101241735",1,0,0,0,"upper"
"chr8","102341073","102341958",1,0,0,0,"upper"
"chr8","115494856","115495500",1,0,0,0,"upper"
"chr8","116089125","116089914",1,0,0,0,"upper"
"chr8","117176204","117176966",1,0,0,0,"upper"
"chr8","122526193","122526734",1,0,0,0,"upper"
"chr8","122773555","122774163",1,0,0,0,"upper"
"chr8","122895554","122896218",1,0,0,0,"upper"
"chr8","124089965","124090521",1,0,0,0,"upper"
"chr8","124597240","124598048",1,0,0,0,"upper"
"chr8","125012840","125013193",1,0,0,0,"upper"
"chr8","125757694","125758485",1,0,0,0,"upper"
"chr8","126579589","126580411",1,0,0,0,"upper"
"chr8","127303327","127304268",1,0,0,0,"upper"
"chr8","127382494","127383005",1,0,0,0,"upper"
"chr8","128108927","128109719",1,0,0,0,"upper"
"chr8","129258920","129259504",1,0,0,0,"upper"
"chr8","130518367","130519603",1,0,0,0,"upper"
"chr8","132400070","132400869",1,0,0,0,"upper"
